102.97776,102.8966,102.80634,102.75558,102.76576,102.8121,102.82524,102.8266,102.84143,102.84833
102.80179,102.731445,102.69681,102.729744,102.81096,102.893845,102.934,102.878006,102.80597,102.75663
102.7395,102.776955,102.78469,102.76831,102.82039,102.8927,102.8437,102.704834,102.67935,102.722
102.752464,102.796234,102.83226,102.82174,102.827324,102.80076,102.7766,102.72447,102.705925,102.758026
102.82729,102.84479,102.80244,102.73491,102.69645,102.69085,102.68914,102.7115,102.77828,102.83041
102.80906,102.71601,102.6681,102.674385,102.700676,102.7126,102.73251,102.7738,102.81123,102.779366
102.67685,102.63696,102.64747,102.67515,102.69371,102.724785,102.76503,102.741234,102.68,102.618774
102.618774,102.67194,102.70763,102.6954,102.67546,102.67723,102.66814,102.62262,102.60373,102.64747
102.71256,102.74165,102.74304,102.68878,102.67691,102.66082,102.633865,102.64051,102.687065,102.73115
102.7367,102.7143,102.66639,102.63176,102.60094,102.61144,102.64994,102.715355,102.72373,102.69188
102.60793,102.55476,102.55336,102.61702,102.646095,102.65412,102.702385,102.715706,102.674416,102.575745
102.56631,102.59011,102.635254,102.64578,102.66602,102.690506,102.68005,102.62266,102.56386,102.5733
102.61737,102.66529,102.67858,102.65725,102.66047,102.65282,102.584526,102.52679,102.55196,102.613174
102.64082,102.62474,102.63172,102.666725,102.62402,102.54916,102.52643,102.60758,102.67685,102.68104
102.629265,102.60409,102.60166,102.5936,102.56945,102.56281,102.618774,102.69467,102.67614,102.60164
102.52856,102.51386,102.50019,102.51315,102.562485,102.64395,102.65865,102.62402,102.56946,102.53624
102.562805,102.59569,102.62196,102.66741,102.71604,102.70837,102.64957,102.61213,102.59641,102.62439
102.66004,102.682434,102.69992,102.70733,102.67311,102.61432,102.55654,102.56983,102.609695,102.65061
102.67965,102.698524,102.67269,102.632835,102.5936,102.58941,102.625435,102.67194,102.67965,102.6492
102.66042,102.64998,102.590805,102.55055,102.58799,102.65902,102.70553,102.69467,102.6216,102.58499
102.567856,102.588745,102.60446,102.605484,102.6723,102.71358,102.644325,102.57648,102.572655,102.59117
102.597435,102.60373,102.648865,102.6877,102.67723,102.63074,102.59085,102.56567,102.596054,102.64641
102.6583,102.69328,102.71262,102.69553,102.63146,102.56079,102.551346,102.59924,102.63347,102.66529
102.672325,102.665115,102.635735,102.59122,102.54289,102.57227,102.62301,102.64781,102.647484,102.62791
102.61363,102.595116,102.56148,102.57052,102.619835,102.66916,102.69576,102.67447,102.643005,102.611595
102.58881,102.57752,102.596054,102.62826,102.6846,102.678986,102.63776,102.59691,102.57833,102.60166
102.60515,102.63176,102.68531,102.72136,102.66679,102.57099,102.54448,102.541626,102.54922,102.61291
102.685,102.6773,102.62842,102.5791,102.55916,102.57278,102.55659,102.58136,102.61707,102.63741
102.65922,102.63642,102.572334,102.536285,102.52544,102.53589,102.57156,102.60729,102.6528,102.64551
102.57483,102.53312,102.54359,102.594315,102.62478,102.66053,102.67002,102.66272,102.62459,102.58185
102.530685,102.52786,102.57859,102.653114,102.663635,102.63183,102.59762,102.573845,102.53912,102.513176
102.56218,102.60876,102.63398,102.64452,102.61413,102.573204,102.56267,102.57168,102.56716,102.613754
102.68057,102.662025,102.61027,102.558525,102.564095,102.56014,102.55306,102.60208,102.65148,102.658455
102.61998,102.56125,102.50637,102.53846,102.57301,102.5671,102.598694,102.63891,102.638214,102.585045
102.51821,102.495544,102.55285,102.57244,102.55083,102.56949,102.6167,102.5799,102.50667,102.473045
102.51398,102.54334,102.57271,102.60708,102.59662,102.58931,102.56026,102.50525,102.46355,102.48068
102.52585,102.549675,102.56023,102.57113,102.57009,102.51963,102.42617,102.424484,102.51759,102.61235
102.61789,102.573845,102.56339,102.53188,102.50667,102.490166,102.49509,102.54581,102.58607,102.59276
102.55812,102.52632,102.48784,102.4692,102.45131,102.47761,102.54555,102.58299,102.56444,102.512665
102.49696,102.490265,102.4993,102.52947,102.568085,102.61387,102.59559,102.53159,102.48472,102.472755
102.494026,102.49509,102.51091,102.55504,102.58091,102.538574,102.46504,102.39822,102.416756,102.47267
102.49122,102.49095,102.53508,102.55155,102.517204,102.46221,102.42308,102.45219,102.512314,102.573845
102.60718,102.592636,102.52503,102.48784,102.44753,102.440575,102.48848,102.564705,102.57949,102.54601
