117.02065,117.04585,117.02509,116.979126,116.93519,116.93245,116.990364,116.95563,116.89937,116.90927
117.000275,117.07693,117.02822,116.92363,116.90083,116.94439,116.985916,117.0166,117.03057,116.983894
116.95798,116.978745,116.979126,116.94439,116.979126,117.013855,117.08262,117.08465,117.00801,116.962036
116.93042,116.96313,116.969925,116.96238,117.00117,117.02708,117.03185,117.00226,116.95908,116.969406
116.9854,116.99622,116.99622,116.97344,116.96464,116.969406,116.99219,116.990166,116.98742,117.00341
117.02176,117.019356,116.98462,116.97745,116.98739,116.95781,116.968636,116.97745,116.99105,117.012184
117.010544,116.985756,116.96259,116.93667,116.93868,116.95504,116.98702,116.97783,116.968636,117.00539
117.026535,116.99456,116.99217,117.005775,117.02176,117.01495,117.00502,117.03296,117.0541,117.0541
117.02414,117.033714,117.03171,117.04289,117.04693,117.03774,117.033356,117.05893,117.07691,117.05614
117.060936,117.102486,117.10964,117.09402,117.06809,117.04933,117.03058,117.05336,117.04933,117.04933
117.04454,117.01661,117.05413,117.066086,117.07011,117.0633,117.0633,117.0633,117.04933,117.03259
117.051346,117.04933,117.06809,117.08721,117.117165,117.09639,117.07727,117.06733,117.065674,117.08645
117.08846,117.05574,117.034615,117.0394,117.03774,117.06165,117.04567,117.04768,117.06203,117.07083
117.07248,117.060524,117.05776,117.099304,117.09214,117.05262,117.050964,117.062546,117.07853,117.04619
117.03939,117.072105,117.07375,117.047844,117.03424,117.04619,117.0234,116.99951,117.00833,117.01311
117.01311,117.0223,117.02636,117.05596,117.07266,117.0815,117.063126,117.0284,117.00967,116.9889
117.016464,117.03043,117.000465,116.9933,117.00726,116.9933,116.99534,116.972534,117.00726,116.99163
116.9828,116.978035,116.958565,117.006905,117.034836,117.016464,116.99774,116.9698,116.983406,116.97661
116.97661,116.99534,116.98137,116.94392,116.92519,116.91635,116.92315,116.94084,116.92213,116.934044
116.89011,116.88295,116.880905,116.90407,116.899315,116.90202,116.915985,116.92519,116.899315,116.876144
116.880905,116.876144,116.84857,116.85165,116.86525,116.850266,116.84551,116.83871,116.84041,116.87514
116.8942,116.8874,116.890465,116.86934,116.86423,116.83601,116.858826,116.847565,116.8285,116.791084
116.791084,116.83056,116.81391,116.75368,116.77238,116.8268,116.84041,116.812485,116.789024,116.81489
116.81489,116.789024,116.77506,116.77506,116.77712,116.78222,116.754654,116.76351,116.779816,116.81832
116.82278,116.81088,116.806755,116.804695,116.80201,116.79486,116.78091,116.78504,116.78538,116.79693
116.77409,116.76014,116.78978,116.824844,116.83199,116.81804,116.79218,116.8058,116.799614,116.797554
116.77885,116.77203,116.77885,116.7717,116.766624,116.78058,116.79185,116.77964,116.79627,116.792465
116.78091,116.75031,116.757126,116.76014,116.75506,116.766624,116.7506,116.7717,116.82244,116.82244
116.78058,116.78058,116.79152,116.81737,116.764885,116.75601,116.77203,116.79185,116.77789,116.749985
116.74284,116.766624,116.77885,116.75808,116.75808,116.775826,116.766624,116.78533,116.81118,116.82038
116.801674,116.799614,116.804695,116.793144,116.795204,116.798996,116.81055,116.81563,116.8388,116.83915
116.82519,116.81123,116.78331,116.78091,116.76523,116.76729,116.806145,116.79934,116.80443,116.79047
116.776505,116.80443,116.80443,116.792534,116.806854,116.81402,116.80479,116.786095,116.80176,116.82252
116.82932,116.82968,116.806854,116.82252,116.80856,116.79289,116.806854,116.80479,116.81402,116.80722
116.79533,116.79023,116.79289,116.81195,116.83478,116.82968,116.81815,116.818535,116.8206,116.8274
116.825325,116.815506,116.8206,116.83722,116.89063,116.91346,116.91043,116.88251,116.90327,116.90327
116.88287,116.86005,116.887596,116.88043,116.87571,116.873634,116.90363,116.910805,116.91043,116.91043
116.89742,116.90422,116.92949,116.91798,116.91288,116.92647,116.93119,116.94308,116.94308,116.94781
116.92705,116.901566,116.908356,116.92232,116.93156,116.94818,116.96628,116.96364,116.94458,116.934975
116.944786,116.93799,116.92876,116.91515,116.92232,116.91723,116.90327,116.91515,116.92498,116.929115
116.94308,116.95704,116.95497,116.92742,116.90873,116.90873,116.901566,116.90119,116.91102,116.89026
116.90534,116.92137,116.91043,116.91515,116.894035,116.8961,116.894394,116.92705,116.94065,116.90557
116.90971,116.89818,116.87949,116.86969,116.86969,116.89102,116.893684,116.8818,116.85388,116.83785
116.84708,116.854225,116.84442,116.84615,116.84881,116.85596,116.87407,116.86934,116.86219,116.83428
