8448,8560,8096,8192
8448,8560,8096,8192
8448,8560,8096,8192
8592,8672,8336,8320
8592,8672,8336,8320
8592,8672,8336,8320
8592,8672,8336,8320
9152,9248,8880,8960
9152,9248,8880,8960
9152,9248,8880,8960
9152,9248,8880,8960
8816,8960,8688,8768
8816,8960,8688,8768
8816,8960,8688,8768
8816,8960,8688,8768
8848,8944,8752,8848
8848,8944,8752,8848
8848,8944,8752,8848
8848,8944,8752,8848
8400,8480,8368,8480
8400,8480,8368,8480
8400,8480,8368,8480
8400,8480,8368,8480
8384,8464,8432,8544
8384,8464,8432,8544
8384,8464,8432,8544
8384,8464,8432,8544
8656,8848,8816,8960
8656,8848,8816,8960
8656,8848,8816,8960
8656,8848,8816,8960
8704,8848,9008,9056
8704,8848,9008,9056
8704,8848,9008,9056
8704,8848,9008,9056
8256,8368,8576,8560
8256,8368,8576,8560
8256,8368,8576,8560
8256,8368,8576,8560
8128,8224,8480,8528
8128,8224,8480,8528
8128,8224,8480,8528
8128,8224,8480,8528
8352,8448,8800,8720
8352,8448,8800,8720
8352,8448,8800,8720
8352,8448,8800,8720
8288,8368,8752,8656
8288,8368,8752,8656
8288,8368,8752,8656
8288,8368,8752,8656
8224,8336,8800,8624
8224,8336,8800,8624
8224,8336,8800,8624
8224,8336,8800,8624
8368,8368,8880,8688
8368,8368,8880,8688
8368,8368,8880,8688
8368,8368,8880,8688
8032,8048,8560,8384
8500.8,8600.533333,8652,8663.466667
