8192,8080,8496,8336
8192,8080,8496,8336
8192,8080,8496,8336
8736,8608,8976,8800
8736,8608,8976,8800
8736,8608,8976,8800
8736,8608,8976,8800
8512,8224,8640,8416
8512,8224,8640,8416
8512,8224,8640,8416
8512,8224,8640,8416
8432,8128,8528,8272
8432,8128,8528,8272
8432,8128,8528,8272
8432,8128,8528,8272
8464,8176,8448,8256
8464,8176,8448,8256
8464,8176,8448,8256
8464,8176,8448,8256
8624,8368,8528,8336
8624,8368,8528,8336
8624,8368,8528,8336
8624,8368,8528,8336
8672,8480,8416,8304
8672,8480,8416,8304
8672,8480,8416,8304
8672,8480,8416,8304
8592,8432,8368,8208
8592,8432,8368,8208
8592,8432,8368,8208
8592,8432,8368,8208
8448,8384,8208,8064
8448,8384,8208,8064
8448,8384,8208,8064
8448,8384,8208,8064
8576,8480,8256,8096
8576,8480,8256,8096
8576,8480,8256,8096
8576,8480,8256,8096
8544,8368,8176,8032
8544,8368,8176,8032
8544,8368,8176,8032
8544,8368,8176,8032
8688,8592,8288,8288
8688,8592,8288,8288
8688,8592,8288,8288
8688,8592,8288,8288
9024,8816,8544,8496
9024,8816,8544,8496
9024,8816,8544,8496
9024,8816,8544,8496
9008,8832,8576,8592
9008,8832,8576,8592
9008,8832,8576,8592
9008,8832,8576,8592
8864,8768,8480,8544
8864,8768,8480,8544
8864,8768,8480,8544
8864,8768,8480,8544
9008,8976,8672,8816
