8304,8336,8032,8160
8304,8336,8032,8160
8304,8336,8032,8160
8608,8704,8320,8384
8608,8704,8320,8384
8608,8704,8320,8384
8608,8704,8320,8384
8416,8496,8096,8160
8416,8496,8096,8160
8416,8496,8096,8160
8416,8496,8096,8160
8528,8656,8160,8224
8528,8656,8160,8224
8528,8656,8160,8224
8528,8656,8160,8224
8608,8656,8160,8272
8608,8656,8160,8272
8608,8656,8160,8272
8608,8656,8160,8272
8480,8512,7968,8176
8480,8512,7968,8176
8480,8512,7968,8176
8480,8512,7968,8176
8768,8944,8336,8544
8768,8944,8336,8544
8768,8944,8336,8544
8768,8944,8336,8544
8992,9232,8592,8960
8992,9232,8592,8960
8992,9232,8592,8960
8992,9232,8592,8960
8592,8752,8256,8592
8592,8752,8256,8592
8592,8752,8256,8592
8592,8752,8256,8592
8384,8560,8144,8464
8384,8560,8144,8464
8384,8560,8144,8464
8384,8560,8144,8464
8400,8592,8320,8576
8400,8592,8320,8576
8400,8592,8320,8576
8400,8592,8320,8576
8160,8432,8096,8432
8160,8432,8096,8432
8160,8432,8096,8432
8160,8432,8096,8432
8288,8544,8336,8592
8288,8544,8336,8592
8288,8544,8336,8592
8288,8544,8336,8592
8288,8432,8400,8592
8288,8432,8400,8592
8288,8432,8400,8592
8288,8432,8400,8592
8368,8560,8560,8720
8368,8560,8560,8720
8368,8560,8560,8720
8368,8560,8560,8720
8144,8384,8464,8592
