8992,8864,8528,8672
8992,8864,8528,8672
8992,8864,8528,8672
8848,8832,8448,8656
8848,8832,8448,8656
8848,8832,8448,8656
8848,8832,8448,8656
9312,9264,9024,9200
9312,9264,9024,9200
9312,9264,9024,9200
9312,9264,9024,9200
9056,9104,8896,9072
9056,9104,8896,9072
9056,9104,8896,9072
9056,9104,8896,9072
9024,9088,8976,9104
9024,9088,8976,9104
9024,9088,8976,9104
9024,9088,8976,9104
8832,8864,8864,8976
8832,8864,8864,8976
8832,8864,8864,8976
8832,8864,8864,8976
9216,9232,9344,9392
9216,9232,9344,9392
9216,9232,9344,9392
9216,9232,9344,9392
8816,8784,9008,9040
8816,8784,9008,9040
8816,8784,9008,9040
8816,8784,9008,9040
8864,8816,9104,9024
8864,8816,9104,9024
8864,8816,9104,9024
8864,8816,9104,9024
8224,8224,8544,8464
8224,8224,8544,8464
8224,8224,8544,8464
8224,8224,8544,8464
8320,8224,8656,8560
8320,8224,8656,8560
8320,8224,8656,8560
8320,8224,8656,8560
8176,8112,8512,8432
8176,8112,8512,8432
8176,8112,8512,8432
8176,8112,8512,8432
8528,8480,8848,8800
8528,8480,8848,8800
8528,8480,8848,8800
8528,8480,8848,8800
8512,8448,8896,8704
8512,8448,8896,8704
8512,8448,8896,8704
8512,8448,8896,8704
8272,8208,8560,8416
8272,8208,8560,8416
8272,8208,8560,8416
8272,8208,8560,8416
8304,8128,8512,8368
