8704,8640,8800,8912
8704,8640,8800,8912
8704,8640,8800,8912
8704,8768,8896,9040
8704,8768,8896,9040
8704,8768,8896,9040
8704,8768,8896,9040
8896,8800,9072,9200
8896,8800,9072,9200
8896,8800,9072,9200
8896,8800,9072,9200
8688,8688,9040,9024
8688,8688,9040,9024
8688,8688,9040,9024
8688,8688,9040,9024
8576,8560,8976,8960
8576,8560,8976,8960
8576,8560,8976,8960
8576,8560,8976,8960
9152,9120,9552,9536
9152,9120,9552,9536
9152,9120,9552,9536
9152,9120,9552,9536
8576,8544,8992,8896
8576,8544,8992,8896
8576,8544,8992,8896
8576,8544,8992,8896
8768,8752,9136,9088
8768,8752,9136,9088
8768,8752,9136,9088
8768,8752,9136,9088
8720,8656,9184,8992
8720,8656,9184,8992
8720,8656,9184,8992
8720,8656,9184,8992
8688,8480,8928,8768
8688,8480,8928,8768
8688,8480,8928,8768
8688,8480,8928,8768
8608,8400,8784,8688
8608,8400,8784,8688
8608,8400,8784,8688
8608,8400,8784,8688
9392,9248,9520,9472
9392,9248,9520,9472
9392,9248,9520,9472
9392,9248,9520,9472
8592,8464,8640,8608
8592,8464,8640,8608
8592,8464,8640,8608
8592,8464,8640,8608
8816,8640,8736,8672
8816,8640,8736,8672
8816,8640,8736,8672
8816,8640,8736,8672
9024,8816,8848,8800
9024,8816,8848,8800
9024,8816,8848,8800
9024,8816,8848,8800
9120,8944,8864,8832
8800.533333,8710.133333,9008,8975.733333
