9296,9248,9024,8912
9296,9248,9024,8912
9296,9248,9024,8912
9120,9024,8832,8576
9120,9024,8832,8576
9120,9024,8832,8576
9120,9024,8832,8576
8416,8272,8016,7840
8416,8272,8016,7840
8416,8272,8016,7840
8416,8272,8016,7840
8368,8272,8000,7920
8368,8272,8000,7920
8368,8272,8000,7920
8368,8272,8000,7920
8368,8336,7968,7984
8368,8336,7968,7984
8368,8336,7968,7984
8368,8336,7968,7984
8512,8544,8208,8272
8512,8544,8208,8272
8512,8544,8208,8272
8512,8544,8208,8272
9200,9168,8848,8928
9200,9168,8848,8928
9200,9168,8848,8928
9200,9168,8848,8928
8656,8576,8400,8400
8656,8576,8400,8400
8656,8576,8400,8400
8656,8576,8400,8400
8208,8320,8128,8240
8208,8320,8128,8240
8208,8320,8128,8240
8208,8320,8128,8240
8480,8576,8496,8512
8480,8576,8496,8512
8480,8576,8496,8512
8480,8576,8496,8512
8512,8528,8544,8576
8512,8528,8544,8576
8512,8528,8544,8576
8512,8528,8544,8576
8368,8352,8496,8496
8368,8352,8496,8496
8368,8352,8496,8496
8368,8352,8496,8496
8960,9008,9248,9136
8960,9008,9248,9136
8960,9008,9248,9136
8960,9008,9248,9136
8960,8944,9232,9168
8960,8944,9232,9168
8960,8944,9232,9168
8960,8944,9232,9168
8576,8544,8928,8864
8576,8544,8928,8864
8576,8544,8928,8864
8576,8544,8928,8864
8512,8544,8896,8784
