8096,8320,8496,8608
8096,8320,8496,8608
8096,8320,8496,8608
8112,8256,8544,8544
8112,8256,8544,8544
8112,8256,8544,8544
8112,8256,8544,8544
8032,8208,8544,8432
8032,8208,8544,8432
8032,8208,8544,8432
8032,8208,8544,8432
8080,8208,8576,8512
8080,8208,8576,8512
8080,8208,8576,8512
8080,8208,8576,8512
8064,8240,8640,8592
8064,8240,8640,8592
8064,8240,8640,8592
8064,8240,8640,8592
8080,8304,8640,8544
8080,8304,8640,8544
8080,8304,8640,8544
8080,8304,8640,8544
7872,7952,8336,8272
7872,7952,8336,8272
7872,7952,8336,8272
7872,7952,8336,8272
7984,8000,8416,8304
7984,8000,8416,8304
7984,8000,8416,8304
7984,8000,8416,8304
8160,8240,8512,8400
8160,8240,8512,8400
8160,8240,8512,8400
8160,8240,8512,8400
8656,8736,8928,8752
8656,8736,8928,8752
8656,8736,8928,8752
8656,8736,8928,8752
8448,8464,8656,8528
8448,8464,8656,8528
8448,8464,8656,8528
8448,8464,8656,8528
8624,8592,8704,8592
8624,8592,8704,8592
8624,8592,8704,8592
8624,8592,8704,8592
8496,8560,8512,8416
8496,8560,8512,8416
8496,8560,8512,8416
8496,8560,8512,8416
8864,8864,8816,8640
8864,8864,8816,8640
8864,8864,8816,8640
8864,8864,8816,8640
8688,8688,8480,8352
8688,8688,8480,8352
8688,8688,8480,8352
8688,8688,8480,8352
8368,8544,8224,8224
8288.266667,8379.2,8582.133333,8492.8
