8976,8992,8576,8624
8976,8992,8576,8624
8976,8992,8576,8624
9200,9216,8912,8960
9200,9216,8912,8960
9200,9216,8912,8960
9200,9216,8912,8960
8944,8928,8688,8720
8944,8928,8688,8720
8944,8928,8688,8720
8944,8928,8688,8720
9040,8960,8800,8896
9040,8960,8800,8896
9040,8960,8800,8896
9040,8960,8800,8896
9232,9184,9104,9200
9232,9184,9104,9200
9232,9184,9104,9200
9232,9184,9104,9200
9104,9152,9104,9168
9104,9152,9104,9168
9104,9152,9104,9168
9104,9152,9104,9168
9056,9072,9152,9136
9056,9072,9152,9136
9056,9072,9152,9136
9056,9072,9152,9136
8944,8928,9104,9040
8944,8928,9104,9040
8944,8928,9104,9040
8944,8928,9104,9040
8496,8576,8752,8736
8496,8576,8752,8736
8496,8576,8752,8736
8496,8576,8752,8736
8720,8720,9040,8992
8720,8720,9040,8992
8720,8720,9040,8992
8720,8720,9040,8992
8704,8752,9088,9008
8704,8752,9088,9008
8704,8752,9088,9008
8704,8752,9088,9008
8496,8512,8880,8736
8496,8512,8880,8736
8496,8512,8880,8736
8496,8512,8880,8736
8544,8576,9024,8832
8544,8576,9024,8832
8544,8576,9024,8832
8544,8576,9024,8832
8576,8560,8992,8848
8576,8560,8992,8848
8576,8560,8992,8848
8576,8560,8992,8848
8672,8624,9072,8896
8672,8624,9072,8896
8672,8624,9072,8896
8672,8624,9072,8896
8640,8672,9072,8848
